,simu_time,car_num,x_position,y_position,x_acce(m^2/s),y_acce(m^2/s),length(m),speed(m/s),LateralSpeed(m/s),accelaration(m^2/s),angel(du),roadID,LaneID,Lane_index,lane_position
47,60.0,a2.20,-96.04937091092098,-8.0,-5.492944511189126,0.0,4.5,0.0,0.0,0.0,90.0,Z1,Z1_0,0.0,4.6
48,60.0,b1.10,118.2745482856644,-8.0,17.851353439150078,0.0,4.5,17.851353439150078,0.0,1.3117586479522316,90.0,Z2,Z2_0,0.0,2.6836654399760675
49,60.0,b1.11,-15.404359143481924,-8.0,-14.118367721615154,0.0,4.5,3.732985717534924,0.0,-0.430654531335799,90.0,H,H_2,2.0,8.88239503310891
50,60.0,b1.12,-36.36448414953634,-13.22430850277085,-0.5418920031741044,0.0,4.5,3.19109371436082,0.0,1.345036397594959,72.38708019071721,C1,C1_1,1.0,48.410129781158986
51,60.0,b1.13,-46.787198326773755,-16.533175131057725,-1.767027458576961,0.0,4.5,1.4240662557838588,0.0,0.5364698388448907,72.38708019071719,C1,C1_1,1.0,36.9649887578929
52,60.0,b1.14,-55.54792968635456,-19.31441724728226,-0.30104042711055934,0.0,4.5,1.1230258286732995,0.0,-2.246352534569619,72.38708019071723,C1,C1_1,1.0,27.3448644627903
53,60.0,b1.15,-64.75476434083625,-22.237282388005543,2.090911145580937,0.0,4.5,3.2139369742542363,0.0,-0.369543672102032,72.3870801907172,C1,C1_1,1.0,17.234875912152923
54,60.0,b1.16,-75.43788299079108,-25.628818813715544,-2.3101512021386394,0.0,4.5,0.9037857721155966,0.0,0.9037857721155966,72.3870801907172,C1,C1_1,1.0,5.503785772115596
55,60.0,b1.9,152.50532031395895,-8.0,18.23410435793302,0.0,4.5,19.137890130048618,0.0,-0.7500699584837989,90.0,Z2,Z2_0,0.0,45.92294623010685
56,60.0,b2.10,144.71953671440687,-35.03723893538529,-5.7821242893593805,0.0,4.5,13.355765840689237,0.0,-0.5725642992649238,123.241379680761,C2,C2_0,0.0,38.56996077744198
57,60.0,b2.11,120.1816953496707,-18.954803369385758,0.3068018085869948,0.0,4.5,13.662567649276232,0.0,0.6530970525038544,123.24137968076093,C2,C2_0,0.0,6.852860473266574
58,60.0,b2.12,81.76972231902414,-14.4,-1.064155718898533,0.0,4.5,12.598411930377699,0.0,-0.9288523607036439,90.0,H,H_0,0.0,78.79683597310894
59,60.0,b2.13,43.36726467436296,-14.4,0.2516070672295143,0.0,4.5,12.850018997607213,0.0,-0.8554941345809635,90.0,H,H_0,0.0,51.167180857876794
60,60.0,b2.14,3.357725100786336,-14.4,0.9452707614853786,0.0,4.5,13.795289759092592,0.0,-0.07677249895067462,90.0,H,H_0,0.0,22.38126850909154
61,60.0,b2.15,-51.366524699430926,-21.344902501847482,-5.02006189293377,0.0,4.5,8.775227866158822,0.0,2.1520765666849915,72.3870801907172,C1,C1_0,0.0,30.871295518381523
62,60.0,b2.16,-73.70845792315839,-28.437726501267584,-7.037520444858821,0.0,4.5,1.7377074213000014,0.0,1.7377074213000014,72.3870801907172,C1,C1_0,0.0,6.337707421300001
63,90.0,a1.25,125.96341307795994,-4.8,0.0,0.0,4.5,19.356493228604087,0.0,0.3388996080728255,90.0,Z2,Z2_1,1.0,12.396007990608922
64,90.0,a1.26,45.25912326711456,-4.8,-0.4547071722103304,0.0,4.5,18.901786056393757,0.0,-0.04541729504708414,90.0,H,H_3,3.0,52.52832812944425
65,90.0,a1.27,-36.79341316460948,-4.8,-4.167212903569451,0.0,4.5,14.734573152824305,0.0,1.767011382710189,90.0,Z1,Z1_1,1.0,73.59594962901902
66,90.0,a1.28,-69.01356031796328,-4.8,-4.071745210932567,0.0,4.5,10.662827941891738,0.0,1.779375106422231,90.0,Z1,Z1_1,1.0,36.07972789229825
67,90.0,a1.29,-91.89895061949268,-4.8,-7.3414265411440285,0.0,4.5,3.3214014007477095,0.0,1.8101716154022147,90.0,Z1,Z1_1,1.0,9.432631186093204
68,90.0,a1_1.25,124.06058740360746,-1.6,16.585727849812244,0.0,4.5,19.907129250559954,0.0,0.33985089599154605,90.0,Z2,Z2_2,2.0,9.992415878809965
69,90.0,a1_1.26,32.124505933288795,-1.6,-0.6456991964718313,0.0,4.5,19.261430054088123,0.0,1.393131695534759,90.0,H,H_4,4.0,43.07828328173882
70,90.0,a1_1.27,-33.81925246130382,-1.6,-3.7264223227975855,0.0,4.5,15.535007731290538,0.0,1.7297570111462868,90.0,Z1,Z1_2,2.0,77.05897764980328
71,90.0,a1_1.28,-67.96405661457624,-1.6,-4.657595862890597,0.0,4.5,10.87741186839994,0.0,2.535583417443558,90.0,Z1,Z1_2,2.0,37.30174011534545
72,90.0,a1_1.29,-91.41447991427557,-1.6,-6.965687050065026,0.0,4.5,3.911724818334915,0.0,2.426714558829554,90.0,Z1,Z1_2,2.0,9.996735077840276
73,90.0,a2.20,134.64488225368603,-24.61172030852789,9.17966574067938,0.0,4.5,13.091390559014293,0.0,0.4389791926148199,123.22918846949037,C2,C2_1,1.0,23.28565984737397
74,90.0,a2.21,69.01189710291473,-11.2,2.2544212268686596,0.0,4.5,15.345811785882953,0.0,1.7025097107980418,90.0,H,H_1,1.0,69.61788409447782
75,90.0,a2.22,26.815673582830534,-11.2,-3.191166775660637,0.0,4.5,12.154645010222316,0.0,1.380995089397766,90.0,H,H_1,1.0,39.258704642658124
76,90.0,a2.23,-4.132679702087746,-11.2,-2.405360027049813,0.0,4.5,9.749284983172503,0.0,0.5951537214274314,90.0,H,H_1,1.0,16.992100365430787
77,90.0,a2.24,-33.61711247900779,-8.0,-0.3655064636658132,0.0,4.5,9.38377851950669,0.0,2.2130779554368933,90.0,Z1,Z1_0,0.0,77.29434368837477
78,90.0,a2.25,-50.92796897038712,-8.0,-3.2995418392455145,0.0,4.5,6.084236680261175,0.0,0.911320877027463,90.0,Z1,Z1_0,0.0,57.13807539164418
79,90.0,a2.26,-65.10452188033437,-8.0,-1.9636169772442074,0.0,4.5,4.120619703016968,0.0,-0.09932615337917561,90.0,Z1,Z1_0,0.0,40.631300922224206
80,90.0,a2.27,-76.68227468104625,-8.0,0.7524151575109004,0.0,4.5,4.873034860527868,0.0,0.6134993808538658,90.0,Z1,Z1_0,0.0,27.150495287876417
81,90.0,a2.28,-88.76707994268487,-8.0,-1.0775176011782874,0.0,4.5,3.7955172593495807,0.0,0.21299223513270027,90.0,Z1,Z1_0,0.0,13.079292208546821
82,90.0,a2.29,-96.04937091092098,-8.0,-3.7955172593495807,0.0,4.5,0.0,0.0,0.0,90.0,Z1,Z1_0,0.0,4.6
83,90.0,b1.15,102.85541900735498,-8.0,17.243658529760165,0.0,4.5,17.243658529760165,0.0,2.118373314873317,90.0,H,H_2,2.0,93.96749335013668
84,90.0,b1.16,-33.041660415963506,-12.169421994637421,-17.243658529760165,0.0,4.5,0.0,0.0,0.0,72.38708019071721,C1,C1_1,1.0,52.058909319722204
85,90.0,b1.17,-39.4368074576037,-14.199669420522365,0.014823073285767168,0.0,4.5,0.014823073285767168,0.0,-0.01693513688174375,72.3870801907172,C1,C1_1,1.0,45.036423764477405
86,90.0,b1.18,-45.903620232929526,-16.25266834381496,0.049623985532376624,0.0,4.5,0.06444705881814379,0.0,-0.0655499312670642,72.3870801907172,C1,C1_1,1.0,37.93524235183692
87,90.0,b1.19,-52.664098256926245,-18.398896259545708,0.32399175694087573,0.0,4.5,0.3884388157590195,0.0,-0.11229683443922889,72.38708019071727,C1,C1_1,1.0,30.511588296512702
88,90.0,b1.20,-60.07825792362755,-20.75264645174765,0.3081980761564469,0.0,4.5,0.6966368919154664,0.0,0.059350457442962634,72.38708019071724,C1,C1_1,1.0,22.37012902674509
89,90.0,b1.21,-68.32800566788083,-23.37166819009296,0.5724808675838886,0.0,4.5,1.269117759499355,0.0,-0.05723425682772865,72.38708019071724,C1,C1_1,1.0,13.311113809235174
90,90.0,b1.22,-75.98788316004837,-25.803425655528596,-0.9692849878140473,0.0,4.5,0.29983277168530775,0.0,0.29983277168530775,72.3870801907172,C1,C1_1,1.0,4.899832771685308
91,90.0,b2.21,-32.07159038088807,-15.219399760820012,-0.2997019444118974,0.0,4.5,0.00013082727341034775,0.0,-0.0006259770674785636,72.38708019071724,C1,C1_0,0.0,52.05898622496025
92,90.0,b2.22,-38.62077473392414,-17.298548932499923,0.32303930754545307,0.0,4.5,0.3231701348188634,0.0,-0.5310345368024765,72.3870801907172,C1,C1_0,0.0,44.867352910140426
93,90.0,b2.23,-48.38958321759499,-20.399822155585824,3.2253430143611324,0.0,4.5,3.5485131491799957,0.0,-2.124937718196971,72.38708019071714,C1,C1_0,0.0,34.14026313067901
94,90.0,b2.24,-69.55186841184657,-27.118146966840364,0.7591034224363855,0.0,4.5,4.307616571616381,0.0,2.313191295810975,72.38708019071724,C1,C1_0,0.0,10.902041847421788
95,120.0,a1.33,159.39180653467758,-4.8,0.0,0.0,4.5,18.783550019585526,0.0,-0.03477113775443286,90.0,Z2,Z2_1,1.0,54.621748322823066
96,120.0,a1.34,131.49730179088695,-4.8,-0.19682165841718913,0.0,4.5,18.586728361168337,0.0,0.42102525566123816,90.0,Z2,Z2_1,1.0,19.386249628215023
97,120.0,a1.35,88.99090219491163,-4.8,-1.345635517882112,0.0,4.5,17.241092843286225,0.0,0.03924184565967437,90.0,H,H_3,3.0,83.99230318361869
98,120.0,a1.36,36.95521876853114,-4.8,1.0462129529515956,0.0,4.5,18.28730579623782,0.0,1.0219781454724917,90.0,H,H_3,3.0,46.55386629867698
99,120.0,a1.37,-25.12400402435519,-4.8,-1.9702262340562093,0.0,4.5,16.31707956218161,0.0,2.156720566772858,90.0,H,H_3,3.0,1.8893416617345196
100,120.0,a1.38,-67.39969340576718,-4.8,-5.71843717610464,0.0,4.5,10.598642386076971,0.0,1.384393347357399,90.0,Z1,Z1_1,1.0,37.95886856298894
101,120.0,a1.39,-91.8455574016661,-4.8,-7.005404361360705,0.0,4.5,3.5932380247162654,0.0,2.291675321105868,90.0,Z1,Z1_1,1.0,9.494800728326663
102,120.0,a1_1.35,125.13078190526626,-1.6,16.359470999729822,0.0,4.5,19.952709024446087,0.0,1.1714393036440036,90.0,Z2,Z2_2,2.0,11.344253357644192
103,120.0,a1_1.36,38.05912927742301,-1.6,-1.0234999393578619,0.0,4.5,18.929209085088225,0.0,-0.20708412399980958,90.0,H,H_4,4.0,47.348103660279875
104,120.0,a1_1.37,-39.86875530325975,-1.6,-3.542316495766867,0.0,4.5,15.386892589321358,0.0,2.358138529374264,90.0,Z1,Z1_2,2.0,70.01510882650037
105,120.0,a1_1.38,-73.47063480037174,-1.6,-6.156168125065264,0.0,4.5,9.230724464256093,0.0,2.0121134919812906,90.0,Z1,Z1_2,2.0,30.890037299537852
106,120.0,a1_1.39,-91.0734121913495,-1.6,-5.45755788523898,0.0,4.5,3.7731665790171136,0.0,1.752468537003733,90.0,Z1,Z1_2,2.0,10.393864621030493
107,120.0,a2.30,18.184054144700085,-11.2,6.353412155961182,0.0,4.5,10.126578734978295,0.0,1.8815401445142914,90.0,H,H_1,1.0,33.04845970551844
108,120.0,a2.31,-12.104087745990961,-11.2,-2.843571095017264,0.0,4.5,7.283007639961031,0.0,2.2362342463107776,90.0,H,H_1,1.0,11.256861827476104
109,120.0,a2.32,-36.31076791677233,-8.0,-2.566957488386362,0.0,4.5,4.716050151574669,0.0,2.474380203592591,90.0,Z1,Z1_0,0.0,74.15792801018071
110,120.0,a2.33,-47.65104055661907,-8.0,-2.064067378220993,0.0,4.5,2.6519827733536765,0.0,1.367076396668525,90.0,Z1,Z1_0,0.0,60.95363751186517
111,120.0,a2.34,-56.61758333403003,-8.0,-1.0103250439873244,0.0,4.5,1.6416577293663521,0.0,0.2721333074146548,90.0,Z1,Z1_0,0.0,50.51325046310128
112,120.0,a2.35,-65.59203816374254,-8.0,-0.05338535644009834,0.0,4.5,1.5882723729262538,0.0,-0.5413169059045848,90.0,Z1,Z1_0,0.0,40.063650845967516
113,120.0,a2.36,-74.64354849520672,-8.0,0.9326799737560676,0.0,4.5,2.5209523466823214,0.0,-0.3792570162357114,90.0,Z1,Z1_0,0.0,29.524329997084248
114,120.0,a2.37,-84.56856653367412,-8.0,1.9154712375551926,0.0,4.5,4.436423584237514,0.0,0.609501209499633,90.0,Z1,Z1_0,0.0,17.96792165109261
115,120.0,a2.38,-94.89949954045444,-8.0,-3.097546108048223,0.0,4.5,1.3388774761892908,0.0,1.3388774761892908,90.0,Z1,Z1_0,0.0,5.93887747618929
116,120.0,b1.21,127.01168783469231,-8.0,17.19639686157349,0.0,4.5,18.535274337762782,0.0,1.6112281085923321,90.0,Z2,Z2_0,0.0,13.72015710749389
117,120.0,b1.22,80.91399391275219,-8.0,-2.326151554764909,0.0,4.5,16.209122782997873,0.0,1.7480853543151191,90.0,H,H_2,2.0,78.18115973289602
118,120.0,b1.23,-22.771797508326497,-11.2,-15.79516150969458,0.0,4.5,0.41396127330329424,0.0,-4.5,84.70125498130726,H,H_1,1.0,3.581698317629688
119,120.0,b1.24,-37.494012591214016,-13.58289638139948,3.8699270599416904,0.0,4.5,4.283888333244985,0.0,1.829604984022445,72.3870801907172,C1,C1_1,1.0,47.169799087545215
120,120.0,b1.25,-49.29206358118621,-17.32838690677559,-2.7792865912822986,0.0,4.5,1.504601741962686,0.0,0.4888461765219019,72.38708019071724,C1,C1_1,1.0,34.21440617512955
121,120.0,b1.26,-57.78636410148944,-20.025046053742713,-0.29910792996747215,0.0,4.5,1.2054938119952139,0.0,-0.6415770920500514,72.38708019071714,C1,C1_1,1.0,24.88684852597207
122,120.0,b1.27,-67.14662451583658,-22.996618792900104,1.4995809176019526,0.0,4.5,2.7050747295971664,0.0,-0.5323291470345026,72.3870801907172,C1,C1_1,1.0,14.608383758065216
123,120.0,b1.28,-76.11871480282525,-25.844960369936654,-2.5489076649843203,0.0,4.5,0.156167064612846,0.0,0.156167064612846,72.3870801907172,C1,C1_1,1.0,4.756167064612845
124,120.0,b2.29,126.09931423257402,-22.833291414597632,13.262107633081548,0.0,4.5,13.418274697694395,0.0,-0.5873466643039134,123.24137968076099,C2,C2_0,0.0,14.501850817651937
125,120.0,b2.30,74.91830601389259,-14.4,3.6389307012545853,0.0,4.5,17.05720539894898,0.0,-1.6663281921461284,90.0,H,H_0,0.0,73.86740485926511
126,120.0,b2.31,-25.90542480201189,-14.4,-4.315306920125268,0.0,4.5,12.741898478823712,0.0,1.4053660332458087,79.92298071307243,H,H_0,0.0,1.3271279933722653
127,120.0,b2.32,-65.47245624256641,-25.823068682967065,-7.373833587742409,0.0,4.5,5.368064891081303,0.0,1.593356452696025,72.3870801907172,C1,C1_0,0.0,15.381628140923567
128,120.0,b2.33,-75.29093102148512,-28.94010931021485,-5.368064891081303,0.0,4.5,0.0,0.0,0.0,72.3870801907172,C1,C1_0,0.0,4.6
129,150.0,a1.44,159.16817315559578,-4.8,0.0,0.0,4.5,19.444628627062777,0.0,-0.06205338062951071,90.0,Z2,Z2_1,1.0,54.339261370318134
130,150.0,a1.45,125.13914791742869,-4.8,-0.7183784682070851,0.0,4.5,18.72625015885569,0.0,-0.7911108190892264,90.0,Z2,Z2_1,1.0,11.354821052368862
131,150.0,a1.46,36.99147828334041,-4.8,1.0133266754215597,0.0,4.5,19.73957683427725,0.0,0.5595353477634468,90.0,H,H_3,3.0,46.57995415737852
132,150.0,a1.47,-31.890723818985606,-4.8,-3.035169310351016,0.0,4.5,16.704407523926236,0.0,2.1855061723152165,90.0,Z1,Z1_1,1.0,79.3045014776886
133,150.0,a1.48,-68.4226876598147,-4.8,-6.753476276555919,0.0,4.5,9.950931247370317,0.0,1.4313631236087527,90.0,Z1,Z1_1,1.0,36.767723187780945
134,150.0,a1.49,-91.69970184420728,-4.8,-6.455201809620484,0.0,4.5,3.4957294377498327,0.0,1.9268280899384989,90.0,Z1,Z1_1,1.0,9.664630785561165
135,150.0,a1_1.44,156.5027291157162,-1.6,16.198484559939242,0.0,4.5,19.694213997689076,0.0,0.5884890957607496,90.0,Z2,Z2_2,2.0,50.972352695998154
136,150.0,a1_1.45,126.32075507827167,-1.6,-1.1628553205441996,0.0,4.5,18.531358677144876,0.0,-0.44597402423329413,90.0,Z2,Z2_2,2.0,12.84739164847133
137,150.0,a1_1.46,51.704873332522425,-1.6,0.5354206532512187,0.0,4.5,19.066779330396095,0.0,0.024638047604824465,90.0,H,H_4,4.0,57.16589203001829
138,150.0,a1_1.47,-34.41912481512658,-1.6,-3.653894667630084,0.0,4.5,15.412884662766011,0.0,1.8883128619287177,90.0,Z1,Z1_2,2.0,76.360503364983
139,150.0,a1_1.48,-70.77149098209816,-1.6,-5.860597835364752,0.0,4.5,9.55228682740126,0.0,1.6567494540708143,90.0,Z1,Z1_2,2.0,34.03284349169117
140,150.0,a1_1.49,-90.07778679570029,-1.6,-4.890969136054629,0.0,4.5,4.66131769134663,0.0,2.369492905726656,90.0,Z1,Z1_2,2.0,11.553142476966604
141,150.0,a2.36,138.23251118344032,-26.96201006360416,9.265589441413876,0.0,4.5,13.926907132760507,0.0,-0.09295505152549666,123.2291884694906,C2,C2_1,1.0,27.92295393236661
142,150.0,a2.37,102.12915862906664,-11.2,0.8410673479051614,0.0,4.5,14.767974480665668,0.0,-1.3632994523878743,90.0,H,H_1,1.0,93.44496627747796
143,150.0,a2.38,-3.590065946229142,-11.2,-8.892817345874278,0.0,4.5,5.87515713479139,0.0,1.7113490265561264,90.0,H,H_1,1.0,17.382498060127244
144,150.0,a2.39,-22.17351109693103,-8.0,0.37477399595838445,0.0,4.5,6.249931130749775,0.0,2.242685479298234,90.0,H,H_2,2.0,4.012151164162148
145,150.0,a2.40,-41.9235896444739,-8.0,-2.286203278052791,0.0,4.5,3.9637278526969837,0.0,-0.7357625567279857,90.0,Z1,Z1_0,0.0,67.62251823992403
146,150.0,a2.41,-53.17223755530843,-8.0,0.7400527825341392,0.0,4.5,4.703780635231123,0.0,1.6351221444901496,90.0,Z1,Z1_0,0.0,54.524912966658164
147,150.0,a2.42,-65.0849673898556,-8.0,-0.6692508464458671,0.0,4.5,4.034529788785256,0.0,-0.8853649739177456,90.0,Z1,Z1_0,0.0,40.65406961403862
148,150.0,a2.43,-77.15354300441757,-8.0,0.4875076614843197,0.0,4.5,4.5220374502695755,0.0,0.26452792648543255,90.0,Z1,Z1_0,0.0,26.601763873555406
149,150.0,a2.44,-89.56869918533822,-8.0,-1.0026211692260163,0.0,4.5,3.519416281043559,0.0,0.8409821378168214,90.0,Z1,Z1_0,0.0,12.145909591991186
150,150.0,a2.45,-96.04937091092098,-8.0,-3.519416281043559,0.0,4.5,0.0,0.0,0.0,90.0,Z1,Z1_0,0.0,4.6
151,150.0,b1.27,31.10529979951516,-8.0,10.949647483320517,0.0,4.5,10.949647483320517,0.0,1.3916122778085995,90.0,H,H_2,2.0,42.34498870387449
152,150.0,b1.28,-23.8591140049737,-11.2,-9.53248878745394,0.0,4.5,1.4171586958665783,0.0,1.21411817850817,83.19572902707043,H,H_1,1.0,2.7993999532529665
153,150.0,b1.29,-37.7062788375112,-13.650283885915186,-0.7206365177296415,0.0,4.5,0.6965221781369367,0.0,-0.3021812605599531,72.38708019071723,C1,C1_1,1.0,46.936710365928306
