,car_num,x_position,y_position,x_acce(m^2/s),y_acce(m^2/s),length(m),speed(m/s),LateralSpeed(m/s),accelaration(m^2/s),angel(du),roadID,LaneID,Lane_index,lane_position
0,xiaokeche1.0,673.4722740113092,9886.254566855154,0.0,0.0,4.0,13.33906234284205,0.0,-0.699928191374056,183.43328476130804,mainlane01,mainlane01_0,0.0,1152.1765928595678
1,xiaokeche1.1,689.1434840221938,10067.73158084062,-1.8680881522719268,0.0,4.0,11.470974190570123,0.0,-0.09533084700815486,186.46545889230111,mainlane01,mainlane01_0,0.0,970.2154780495738
2,xiaokeche1.10,759.7483559637684,10438.524408597794,0.7127233091147591,0.0,4.0,12.183697499684882,0.0,-0.5663614668417729,192.83985665939122,mainlane01,mainlane01_2,2.0,592.2454946938321
3,xiaokeche1.11,775.1833104034552,10518.815058823353,0.6549719379850245,0.0,4.0,12.838669437669907,0.0,-0.1612522641196854,194.26930155273013,mainlane01,mainlane01_1,1.0,510.7809704728648
4,xiaokeche1.12,786.5908770602483,10533.1550689608,1.3008956186310225,0.0,4.0,14.13956505630093,0.0,-0.24295106918690657,194.49190438004666,mainlane01,mainlane01_3,3.0,493.7389744644347
5,xiaokeche1.13,790.7212138070785,10592.17527972109,-1.6313156458837774,0.0,4.0,12.508249410417152,0.0,0.5436925486195836,195.49767223939864,mainlane01,mainlane01_0,0.0,436.1017451910165
6,xiaokeche1.14,817.74212075072,10632.433812277459,0.7579143841519453,0.0,4.0,13.266163794569097,0.0,-0.5684446810977537,196.3434798846042,mainlane01,mainlane01_4,4.0,389.52354309673007
7,xiaokeche1.15,822.0403417124096,10698.652572741823,-0.4261330035803681,0.0,4.0,12.84003079098873,0.0,-0.1826180702773854,197.38303744400048,mainlane01,mainlane01_0,0.0,325.23879759850024
8,xiaokeche1.16,827.2020763940212,10664.324378055195,0.37743938618914896,0.0,4.0,13.217470177177878,0.0,-0.8926864435896267,196.79837178130552,mainlane01,mainlane01_4,4.0,356.2204239508963
9,xiaokeche1.17,843.2572729085966,10764.30732472694,-0.14101534108711178,0.0,4.0,13.076454836090766,0.0,-0.5019548945128918,198.5083925769182,mainlane01,mainlane01_0,0.0,256.32040501430026
10,xiaokeche1.18,900.3994371074525,10901.41238619654,-0.2676324528259677,0.0,4.0,12.808822383264799,0.0,-0.4042750591645028,201.06064459909996,mainlane01,mainlane01_2,2.0,108.05195023084069
11,xiaokeche1.19,908.1122942794527,10910.976446629533,1.362852765266533,0.0,4.0,14.171675148531332,0.0,0.5863978435535309,201.26707274869955,mainlane01,mainlane01_3,3.0,96.39658289526591
12,xiaokeche1.2,683.2748974384313,9970.34578893811,-0.027552341829929716,0.0,4.0,14.144122806701402,0.0,0.4395841183140874,184.9349859267739,mainlane01,mainlane01_1,1.0,1067.1934668322765
13,xiaokeche1.20,883.2443665742848,10855.702704759187,-0.0896466090666852,0.0,4.0,14.054476197634717,0.0,0.732421231735497,200.24750150843713,mainlane01,mainlane01_2,2.0,156.87514905834394
14,xiaokeche1.21,909.3641464465014,10934.776891834908,-2.2528443158920215,0.0,4.0,11.801631881742695,0.0,0.98368521761547,201.58865227814863,mainlane01,mainlane01_1,1.0,73.6665150529757
15,xiaokeche1.22,924.1160867918087,10981.363707772814,-3.716930134016046,0.0,4.0,8.08470174772665,0.0,2.0493271340383217,202.41746939475098,mainlane01,mainlane01_0,0.0,24.918329766369425
16,xiaokeche1.24,931.9283660865314,11000.685811040637,-8.08470174772665,0.0,4.0,0.0,0.0,0.0,201.30838732051177,mainlane01,mainlane01_0,0.0,4.1
17,xiaokeche1.3,701.4336690125281,10136.56251759396,11.814677261948678,0.0,4.0,11.814677261948678,0.0,-0.3494880876839197,187.6772391241354,mainlane01,mainlane01_1,1.0,900.0685749757339
