,simu_time,car_num,x_position,y_position,x_acce(m^2/s),y_acce(m^2/s),length(m),speed(m/s),LateralSpeed(m/s),accelaration(m^2/s),angel(du),roadID,LaneID,Lane_index,lane_position
30,6.0,xiaokeche_zhixing.6,945.9103115763141,10995.23534531683,0.0,0.0,4.0,0.0,0.0,0.0,201.3315023557383,mainlane01,mainlane01_4,4.0,4.1
31,6.0,xiaokeche_zhixing.7,938.91933333061,10997.960580733763,0.0,0.0,4.0,0.0,0.0,0.0,201.32001591504024,mainlane01,mainlane01_2,2.0,4.1
32,6.0,xiaoxinghuoche_zhixing.0,931.1999440327614,10998.818312889362,0.0021872615591967577,0.0,6.0,0.0021872615591967577,0.0,0.0021872615591967577,201.30838732051592,mainlane01,mainlane01_0,0.0,6.102187261559196
33,7.0,dakeche_zhixing.0,925.598681679695,10975.10189272473,0.0,0.0,11.0,5.768091912707313,0.0,0.9196242459118364,202.3707169655482,mainlane01,mainlane01_1,1.0,30.221243682852943
34,7.0,xiaokeche_zhixing.0,919.9205886448707,10961.167738320504,6.187397265364418,0.0,4.0,11.955489178071732,0.0,2.033942769072018,202.17804901315975,mainlane01,mainlane01_1,1.0,45.25912556026597
35,7.0,xiaokeche_zhixing.1,934.0849723986204,10985.85852733418,-6.60250521451235,0.0,4.0,5.352983963559382,0.0,1.5097327956464142,202.56700907787334,mainlane01,mainlane01_2,2.0,17.13260812771041
36,7.0,xiaokeche_zhixing.2,935.1280429945024,10978.556199055081,2.7635504428064444,0.0,4.0,8.116534406365826,0.0,1.9702641871524964,202.3988857154658,mainlane01,mainlane01_3,3.0,23.572927073203026
37,7.0,xiaokeche_zhixing.3,937.7432201198549,10975.060129498694,0.07515555692370945,0.0,4.0,8.191689963289535,0.0,1.3950637913774688,202.32744508603196,mainlane01,mainlane01_4,4.0,25.892092543467875
38,7.0,xiaokeche_zhixing.4,934.1462595092236,10996.041942485741,-6.445346470293588,0.0,4.0,1.7463434929959476,0.0,1.7463434929959476,201.34429494700987,mainlane01,mainlane01_1,1.0,7.616323215095326
39,7.0,xiaokeche_zhixing.5,941.7837607970578,10994.99097836407,-0.016040251892991186,0.0,4.0,1.7303032411029564,0.0,1.7303032411029564,201.2958968085936,mainlane01,mainlane01_3,3.0,5.830303241102956
40,7.0,xiaokeche_zhixing.6,945.4036899829147,10993.93803615934,-0.33595224802847956,0.0,4.0,1.3943509930744769,0.0,1.3943509930744769,201.3315023557383,mainlane01,mainlane01_4,4.0,5.494350993074477
41,7.0,xiaokeche_zhixing.7,938.6628172110596,10997.303329431894,-0.6888169446163037,0.0,4.0,0.7055340484581731,0.0,0.7055340484581731,201.32001591504974,mainlane01,mainlane01_2,2.0,4.805534048458172
42,7.0,xiaoxinghuoche_zhixing.0,930.7944482288103,10997.778719620172,0.4090375506370829,0.0,6.0,1.114571599095256,0.0,1.1123843375360594,201.30838732051592,mainlane01,mainlane01_0,0.0,7.216758860654452
43,8.0,dakeche_zhixing.0,923.0082176035688,10968.75657655056,0.0,0.0,11.0,6.849734977679327,0.0,1.0816430649720132,202.24688459559107,mainlane01,mainlane01_1,1.0,37.07097866053227
44,8.0,xiaokeche_zhixing.0,914.9597403399792,10948.839350849948,6.431613644980827,0.0,4.0,13.281348622660154,0.0,1.3258594445884224,201.8307962911426,mainlane01,mainlane01_1,1.0,58.540474182926125
45,8.0,xiaokeche_zhixing.1,931.1825640403827,10978.827813613983,-5.675115130166525,0.0,4.0,7.6062334924936295,0.0,2.253249528934248,202.39865134596556,mainlane01,mainlane01_2,2.0,24.738841620204038
46,8.0,xiaokeche_zhixing.2,931.4969512490985,10969.721436386686,1.951202607224694,0.0,4.0,9.557436099718323,0.0,1.4409016933524974,202.30116917150968,mainlane01,mainlane01_3,3.0,33.13036317292135
47,8.0,xiaokeche_zhixing.3,933.8683856592913,10965.598479652088,0.6788737589260556,0.0,4.0,10.236309858644379,0.0,2.0446198953548436,202.16447437245955,mainlane01,mainlane01_4,4.0,36.12840240211226
48,8.0,xiaokeche_zhixing.4,932.5948842409158,10992.071942077533,-5.976439293741713,0.0,4.0,4.259870564902666,0.0,2.5135270719067186,201.34429494702087,mainlane01,mainlane01_1,1.0,11.876193779997992
49,8.0,xiaokeche_zhixing.5,940.4318452381035,10991.52276040019,-0.535302163509185,0.0,4.0,3.724568401393481,0.0,1.9942651602905248,201.2958968085936,mainlane01,mainlane01_3,3.0,9.554871642496437
50,8.0,xiaokeche_zhixing.6,944.0996153270355,10990.59868383965,-0.13542452130932414,0.0,4.0,3.589143880084157,0.0,2.1947928870096804,201.3315023557398,mainlane01,mainlane01_4,4.0,9.083494873158633
51,8.0,xiaokeche_zhixing.7,937.8621244007023,10995.251776520023,-1.3868805640278539,0.0,4.0,2.202263316056303,0.0,1.49672926759813,201.3200159150482,mainlane01,mainlane01_2,2.0,7.0077973645144755
52,8.0,xiaoxinghuoche_zhixing.0,930.7944482288103,10997.778719620172,-2.202263316056303,0.0,6.0,0.0,0.0,-1.114571599095256,201.30838732051592,mainlane01,mainlane01_0,0.0,7.216758860654452
53,9.0,dakeche_zhixing.0,920.0757075502092,10961.547738601836,0.0,0.0,11.0,7.777944784238934,0.0,0.9282098065596074,202.14386941543617,mainlane01,mainlane01_1,1.0,44.8489234447712
54,9.0,xiaokeche_zhixing.0,909.5468770174009,10935.238683766802,6.851754639251159,0.0,4.0,14.629699423490093,0.0,1.3483508008299392,201.5886522781501,mainlane01,mainlane01_1,1.0,73.17017360641621
55,9.0,xiaokeche_zhixing.1,927.5184092789223,10969.894304212386,-4.973954100813717,0.0,4.0,9.655745322676376,0.0,2.0495118301827464,202.25823857340265,mainlane01,mainlane01_2,2.0,34.394586942880416
56,9.0,xiaokeche_zhixing.10,945.9103115763141,10995.23534531683,-9.655745322676376,0.0,4.0,0.0,0.0,0.0,201.3315023557383,mainlane01,mainlane01_4,4.0,4.1
57,9.0,xiaokeche_zhixing.2,927.058184652089,10958.807644352499,11.788816057913936,0.0,4.0,11.788816057913936,0.0,2.231379958195612,202.0340291276641,mainlane01,mainlane01_3,3.0,44.91917923083528
58,9.0,xiaokeche_zhixing.3,929.2277089219147,10954.183060380894,0.5482486795401194,0.0,4.0,12.337064737454055,0.0,2.100754878809676,202.08215073761744,mainlane01,mainlane01_4,4.0,48.465467139566314
59,9.0,xiaokeche_zhixing.4,930.0621650725597,10985.9418355656,-5.7081279668491325,0.0,4.0,6.6289367706049225,0.0,2.3690662057022562,202.5285873894674,mainlane01,mainlane01_1,1.0,18.505130550602914
60,9.0,xiaokeche_zhixing.5,938.3637008924089,10986.384766061148,-1.0867300205863994,0.0,4.0,5.542206750018523,0.0,1.8176383486250418,202.16861530363826,mainlane01,mainlane01_3,3.0,15.097078392514959
61,9.0,xiaokeche_zhixing.6,941.8751343316982,10985.057220520854,0.43639678794424874,0.0,4.0,5.978603537962772,0.0,2.3894596578786147,202.13899777674675,mainlane01,mainlane01_4,4.0,15.062098411121404
62,9.0,xiaokeche_zhixing.7,936.3927610702091,10991.486941142113,-1.9371972472541188,0.0,4.0,4.041406290708653,0.0,1.8391429746523498,201.32001591503877,mainlane01,mainlane01_2,2.0,11.049203655223128
63,9.0,xiaokeche_zhixing.8,938.91933333061,10997.960580733763,-4.041406290708653,0.0,4.0,0.0,0.0,0.0,201.32001591504024,mainlane01,mainlane01_2,2.0,4.1
64,9.0,xiaokeche_zhixing.9,942.4118131299082,10996.602190224621,0.0,0.0,4.0,0.0,0.0,0.0,201.29589680860306,mainlane01,mainlane01_3,3.0,4.1
65,9.0,xiaoxinghuoche_zhixing.0,934.2917743196227,10996.414317802331,0.0,0.0,6.0,0.0,0.0,0.0,201.3442949470167,mainlane01,mainlane01_1,1.0,7.216758860654452
66,9.0,zhongxinghuoche_zhixing.0,929.8910124486229,10995.462528559556,0.0,0.0,9.6,0.0,0.0,0.0,201.30838732051208,mainlane01,mainlane01_0,0.0,9.7
67,10.0,dakeche_zhixing.0,916.9097390172636,10953.706338193602,0.0,0.0,11.0,8.45150984795764,0.0,0.6735650637187058,202.0372042886002,mainlane01,mainlane01_1,1.0,53.30043329272884
68,10.0,xiaokeche_zhixing.0,903.5443383049447,10919.935943132441,7.976836451841519,0.0,4.0,16.42834629979916,0.0,1.798646876309066,201.31552093772387,mainlane01,mainlane01_1,1.0,89.59851990621537
69,10.0,xiaokeche_zhixing.1,923.2075911365079,10959.292471788314,-4.983622806542552,0.0,4.0,11.444723493256607,0.0,1.788978170580231,202.09948963361964,mainlane01,mainlane01_2,2.0,45.839310436137026
70,10.0,xiaokeche_zhixing.10,945.3030885400657,10993.68042540061,-9.773491839016788,0.0,4.0,1.6712316542398185,0.0,1.6712316542398185,201.3315023557398,mainlane01,mainlane01_4,4.0,5.771231654239818
71,10.0,xiaokeche_zhixing.2,921.8225706291499,10945.802420437078,12.356511236843652,0.0,4.0,14.02774289108347,0.0,2.2389268331695344,201.85995888277915,mainlane01,mainlane01_3,3.0,58.94692212191875
72,10.0,xiaokeche_zhixing.3,924.0533010152684,10941.278369567943,-0.10804583763238185,0.0,4.0,13.919697053451088,0.0,1.5826323159970332,201.78007027709492,mainlane01,mainlane01_4,4.0,62.3851641930174
73,10.0,xiaokeche_zhixing.4,926.5611270828034,10977.447220207041,-4.737232036353086,0.0,4.0,9.182465017098002,0.0,2.5535282464930793,202.31163670673138,mainlane01,mainlane01_1,1.0,27.687595567700917
74,10.0,xiaokeche_zhixing.5,935.5464003027681,10979.571265997769,-1.8051575777120874,0.0,4.0,7.377307439385914,0.0,1.8351006893673913,202.3988857154658,mainlane01,mainlane01_3,3.0,22.474385831900875
75,10.0,xiaokeche_zhixing.6,938.7755871976177,10977.578231206888,0.7279945933027179,0.0,4.0,8.105302032688632,0.0,2.1266984947258605,202.47217996698737,mainlane01,mainlane01_4,4.0,23.16740044381004
76,10.0,xiaokeche_zhixing.7,934.0170206159644,10985.695018357164,-1.844831087197564,0.0,4.0,6.260470945491068,0.0,2.2190646547824153,202.56700907787334,mainlane01,mainlane01_2,2.0,17.309674600714196
77,10.0,xiaokeche_zhixing.8,938.8074254189196,10997.673847795588,-5.952674140643585,0.0,4.0,0.3077968048474832,0.0,0.3077968048474832,201.32001591503877,mainlane01,mainlane01_2,2.0,4.407796804847483
78,10.0,xiaokeche_zhixing.9,941.5019695226806,10994.268068154637,2.1988499507463457,0.0,4.0,2.5066467555938288,0.0,2.5066467555938288,201.2958968085936,mainlane01,mainlane01_3,3.0,6.606646755593829
79,10.0,xiaoxinghuoche_zhixing.0,934.0181767021348,10995.714176015039,-1.7553840139647945,0.0,6.0,0.7512627416290343,0.0,0.7512627416290343,201.34429494701038,mainlane01,mainlane01_1,1.0,7.968021602283486
80,10.0,zhongxinghuoche_zhixing.0,929.4517305429407,10994.336315888613,0.4561754890484735,0.0,9.6,1.2074382306775078,0.0,1.2074382306775078,201.30838732051603,mainlane01,mainlane01_0,0.0,10.907438230677506
81,11.0,dakeche_zhixing.0,913.4555220217501,10945.078243344815,0.0,0.0,11.0,9.288433366734532,0.0,0.8369235187768922,201.8265758024235,mainlane01,mainlane01_1,1.0,62.58886665946337
82,11.0,xiaokeche_zhixing.0,897.0957985367495,10903.27443416312,8.567050682171251,0.0,4.0,17.855484048905783,0.0,1.427137749106624,201.07403696753863,mainlane01,mainlane01_1,1.0,107.45400395512115
83,11.0,xiaokeche_zhixing.1,918.3944940503178,10947.328952899717,-4.960076246643439,0.0,4.0,12.895407802262344,0.0,1.4506843090057373,201.84397692243456,mainlane01,mainlane01_2,2.0,58.73471823839937
84,11.0,xiaokeche_zhixing.10,944.1238923832304,10990.660850252863,-9.649961193324998,0.0,4.0,3.2454466089373453,0.0,1.5742149546975268,201.3315023557303,mainlane01,mainlane01_4,4.0,9.016678263177162
85,11.0,xiaokeche_zhixing.11,942.4118131299082,10996.602190224621,-3.2454466089373453,0.0,4.0,0.0,0.0,0.0,201.29589680860306,mainlane01,mainlane01_3,3.0,4.1
86,11.0,xiaokeche_zhixing.2,912.3269562161515,10932.064590437556,16.21386636137031,0.0,4.0,16.21386636137031,0.0,2.186123470286841,201.58865227815622,mainlane01,mainlane01_2,2.0,75.16078848328907
87,11.0,xiaokeche_zhixing.3,918.2251145782104,10926.578377946938,-0.3821525298059001,0.0,4.0,15.83171383156441,0.0,1.9120167781133226,201.5241051982613,mainlane01,mainlane01_4,4.0,78.21687802458182
88,11.0,xiaokeche_zhixing.4,923.3150090339162,10969.509757628239,-7.261123435870282,0.0,4.0,8.57059039569413,0.0,-0.6118746214038726,202.16388826928647,mainlane01,mainlane01_1,1.0,36.25818596339505
89,11.0,xiaokeche_zhixing.5,931.8777935604021,10970.65141272877,1.0798633373300586,0.0,4.0,9.650453733024188,0.0,2.2731462936382734,202.3116367067437,mainlane01,mainlane01_3,3.0,32.12483956492506
90,11.0,xiaokeche_zhixing.6,935.1652090373866,10968.785354123791,-0.134102206630633,0.0,4.0,9.516351526393555,0.0,1.4110494937049225,202.34744973019681,mainlane01,mainlane01_4,4.0,32.683751970203595
91,11.0,xiaokeche_zhixing.7,930.7734402110337,10977.832996723671,-1.0115268166078408,0.0,4.0,8.504824709785714,0.0,2.2443537642946456,202.37014768954305,mainlane01,mainlane01_2,2.0,25.81449931049991
92,11.0,xiaokeche_zhixing.8,937.8737134476868,10995.28147023374,-5.936699212204921,0.0,4.0,2.5681254975807932,0.0,2.26032869273331,201.32001591504024,mainlane01,mainlane01_2,2.0,6.975922302428277
93,11.0,xiaokeche_zhixing.9,939.7451395789183,10989.761078698024,2.271994324858944,0.0,4.0,4.840119822439737,0.0,2.3334730668459085,201.29589680860306,mainlane01,mainlane01_3,3.0,11.446766578033566
94,11.0,xiaoxinghuoche_zhixing.0,933.4413018591941,10994.237941728761,-3.256098075234331,0.0,6.0,1.5840217472054063,0.0,0.8327590055763721,201.34429494701038,mainlane01,mainlane01_1,1.0,9.552043349488892
95,11.0,zhongxinghuoche_zhixing.0,928.5200338567035,10992.014896321693,0.9146083558443934,0.0,9.6,2.4986301030497997,0.0,1.291191872372292,201.4540201255398,mainlane01,mainlane01_0,0.0,13.406068333727307
96,12.0,dakeche_zhixing.0,909.725436401645,10935.689934384593,0.0,0.0,11.0,10.096295475494113,0.0,0.807862108759581,201.67833949579082,mainlane01,mainlane01_1,1.0,72.68516213495748
97,12.0,xiaokeche_zhixing.0,890.0225125501785,10884.676657548212,9.789598630508415,0.0,4.0,19.885894106002528,0.0,2.030410057096745,200.6764424310237,mainlane01,mainlane01_1,1.0,127.33989806112368
98,12.0,xiaokeche_zhixing.1,913.1328307708721,10934.101175589432,-5.650051800062419,0.0,4.0,14.235842305940109,0.0,1.3404345036777645,201.58865227815474,mainlane01,mainlane01_2,2.0,72.97056054433948
99,12.0,xiaokeche_zhixing.10,942.019389328297,10985.404172281906,-8.566607424739281,0.0,4.0,5.669234881200828,0.0,2.423788272263483,202.0219083335074,mainlane01,mainlane01_4,4.0,14.685913144377992
100,12.0,xiaokeche_zhixing.11,942.0834289788646,10995.75975017416,-4.764526577198797,0.0,4.0,0.9047083040020313,0.0,0.9047083040020313,201.29589680859206,mainlane01,mainlane01_3,3.0,5.004708304002031
101,12.0,xiaokeche_zhixing.12,945.9103115763141,10995.23534531683,-0.9047083040020313,0.0,4.0,0.0,0.0,0.0,201.3315023557383,mainlane01,mainlane01_4,4.0,4.1
102,12.0,xiaokeche_zhixing.2,905.6240878286362,10914.933452641682,18.39578757735435,0.0,4.0,18.39578757735435,0.0,2.1819212159840404,201.2267682616726,mainlane01,mainlane01_2,2.0,93.55657606064342
103,12.0,xiaokeche_zhixing.3,908.1961979075135,10911.192000149138,-0.44752532397397005,0.0,4.0,17.94826225338038,0.0,2.1165484218159705,201.25848128572608,mainlane01,mainlane01_3,3.0,96.1651402779622
104,12.0,xiaokeche_zhixing.4,919.4444248085466,10960.001262890779,-7.6881375652011545,0.0,4.0,10.260124688179227,0.0,1.6895342924850976,202.20564333273654,mainlane01,mainlane01_1,1.0,46.518310651574275
105,12.0,xiaokeche_zhixing.5,927.6494368661133,10960.271546893104,0.9544986335765628,0.0,4.0,11.21462332175579,0.0,1.5641695887316018,202.07601549258612,mainlane01,mainlane01_3,3.0,43.33946288668085
106,12.0,xiaokeche_zhixing.6,931.0321408241626,10958.628558833847,-0.23627773802727603,0.0,4.0,10.978345583728514,0.0,1.4619940573349588,202.14270569985038,mainlane01,mainlane01_4,4.0,43.66209755393211
107,12.0,xiaokeche_zhixing.7,926.6462189656368,10967.757668683014,-0.09046435564702016,0.0,4.0,10.887881228081493,0.0,2.3830565182957795,202.20564333273327,mainlane01,mainlane01_2,2.0,36.70238053858141
108,12.0,xiaokeche_zhixing.8,936.3980469505752,10991.500484742252,-6.829138410256499,0.0,4.0,4.058742817824994,0.0,1.4906173202442008,201.32001591504024,mainlane01,mainlane01_2,2.0,11.03466512025327
109,12.0,xiaokeche_zhixing.9,937.3435633450473,10983.93175106351,2.2498057271509344,0.0,4.0,6.308548544975928,0.0,1.4684287225361912,202.58818207433268,mainlane01,mainlane01_3,3.0,17.755315123009495
110,12.0,xiaoxinghuoche_zhixing.0,932.6215658623167,10992.140220881518,-4.057662305247503,0.0,6.0,2.250886239728425,0.0,0.6668644925230187,201.34429494701038,mainlane01,mainlane01_1,1.0,11.802929589217317
111,12.0,zhongxinghuoche_zhixing.0,927.1590566975048,10988.738469827327,1.292812558088917,0.0,9.6,3.543698797817342,0.0,1.0450686947675423,201.9150252799445,mainlane01,mainlane01_0,0.0,16.949767131544647
112,13.0,dakeche_zhixing.0,905.8019928598768,10925.724399261331,0.0,0.0,11.0,10.70382897625677,0.0,0.6075335007626563,201.4922876589609,mainlane01,mainlane01_1,1.0,83.38899111121425
113,13.0,xiaokeche_zhixing.0,882.2785461589923,10863.927041321198,11.430881824088292,0.0,4.0,22.13471080034506,0.0,2.2488166943425334,200.33000749326348,mainlane01,mainlane01_1,1.0,149.47460886146874
114,13.0,xiaokeche_zhixing.1,907.4379533469348,10919.603404749567,-6.558534122135963,0.0,4.0,15.576176678209098,0.0,1.3403343722689893,201.30241441286213,mainlane01,mainlane01_2,2.0,88.54673722254857
115,13.0,xiaokeche_zhixing.10,938.9239834020882,10977.940192319378,-7.486346546706274,0.0,4.0,8.089830131502824,0.0,2.4205952503019956,202.49298465237695,mainlane01,mainlane01_4,4.0,22.775743275880814
116,13.0,xiaokeche_zhixing.11,941.2172209073088,10993.537571152454,-5.703400601211856,0.0,4.0,2.386429530290968,0.0,1.4817212262889368,201.29589680860306,mainlane01,mainlane01_3,3.0,7.391137834292999
117,13.0,xiaokeche_zhixing.12,945.4331112582136,10994.013375407347,-1.0730533416169579,0.0,4.0,1.3133761886740103,0.0,1.3133761886740103,201.3315023557383,mainlane01,mainlane01_4,4.0,5.41337618867401
118,13.0,xiaokeche_zhixing.2,898.4541468646074,10896.3314414931,18.62259361215402,0.0,4.0,19.93596980082803,0.0,1.5401822234736784,200.94196581715815,mainlane01,mainlane01_2,2.0,113.49254586147146
119,13.0,xiaokeche_zhixing.3,900.840429049208,10892.055649361193,0.5774603111902223,0.0,4.0,20.513430112018252,0.0,2.565167858637871,200.79819546396527,mainlane01,mainlane01_3,3.0,116.67857038998045
120,13.0,xiaokeche_zhixing.4,915.7158808595501,10950.728111391565,-10.524574708020944,0.0,4.0,9.988855403997308,0.0,-0.2712692841819191,201.84397692243925,mainlane01,mainlane01_1,1.0,56.50716605557158
121,13.0,xiaokeche_zhixing.5,922.5617366299958,10947.643364496334,3.6336498164475657,0.0,4.0,13.622505220444873,0.0,2.4078818986890838,201.84397692243817,mainlane01,mainlane01_3,3.0,56.96196810712572
122,13.0,xiaokeche_zhixing.6,926.2686379393919,10946.817200892141,-0.8718458865303571,0.0,4.0,12.750659333914516,0.0,1.7723137501860027,201.88670273114127,mainlane01,mainlane01_4,4.0,56.412756887846626
123,13.0,xiaokeche_zhixing.7,921.8709740457564,10955.98664148252,-0.047913668993315284,0.0,4.0,12.702745664921201,0.0,1.8148644368397076,202.02374743392065,mainlane01,mainlane01_2,2.0,49.40512620350261
124,13.0,xiaokeche_zhixing.8,934.0916601640359,10985.874619769711,-6.622229411967354,0.0,4.0,6.080516252953847,0.0,2.0217734351288525,202.56700907787334,mainlane01,mainlane01_2,2.0,17.11518137320712
125,13.0,xiaokeche_zhixing.9,934.1565768458943,10976.199115399775,2.288014750617269,0.0,4.0,8.368531003571116,0.0,2.0599824585951874,202.3988857154658,mainlane01,mainlane01_3,3.0,26.12384612658061
126,13.0,xiaoxinghuoche_zhixing.0,931.4827987764041,10989.366746524174,-5.372027562942822,0.0,6.0,2.996503440628294,0.0,0.7456172008998689,201.8329063999222,mainlane01,mainlane01_1,1.0,14.799433029845611
127,13.0,zhongxinghuoche_zhixing.0,925.4631093087867,10984.629003193551,1.443964211875573,0.0,9.6,4.440467652503867,0.0,0.8967688546865249,202.4317895303755,mainlane01,mainlane01_0,0.0,21.390234784048513
128,14.0,dakeche_zhixing.0,901.5752772702922,10914.875107653184,0.0,0.0,11.0,11.636769511224697,0.0,0.9329405349679281,201.28472111988535,mainlane01,mainlane01_1,1.0,95.02576062243895
